ticker,output_bucket,trust_level,score_available,composite_score,score_source,tier_current,technical_available,technical_status,official_price_cache_available,rolling_ledger_status,staged_backfill_status,data_gap_reason,official_rank_allowed,watch_only,trade_allowed,reason_summary
AA,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,90.38,factor_pack,TIER_0_DATA_NOT_READY,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_PRICE_FULL_HISTORY,MERGE_CANDIDATE_FULL_HISTORY,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=yes; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
WING,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
WLK,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
WOLF,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
WULF,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
WVE,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
WWD,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
WYFI,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
XENE,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
XLF,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
XLK,MEDIUM_TRUST_PARTIAL_WATCH,MEDIUM,TRUE,47.62,factor_pack,TIER_0_DATA_NOT_READY,TRUE,TECH_TIMING_NEUTRAL,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING,FALSE,TRUE,FALSE,score=yes; technical=yes; official_price=no; staged=no; bucket=MEDIUM_TRUST_PARTIAL_WATCH
XPO,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
XYZ,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
YPF,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
Z,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
ZG,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
ZS,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,8.57,factor_pack,TIER_5_WEAK_OR_BLOCKED,TRUE,TECH_TIMING_OVERHEAT_AVOID_CHASE,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
