"SourcePath","SourceRel","SourceZone","Line","Family","Action","Risk","DeletePermission","DecouplingTarget","ReferenceText"
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","16","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""SNDK"",""56.190476"",""91.566265"",""45.714286"",""45.714286"",""86.666667"",""98.095238"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","17","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""AMAT"",""31.428571"",""49.39759"",""90.47619"",""82.857143"",""85.714286"",""53.333333"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","18","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""QCOM"",""79.047619"",""97.590361"",""77.142857"",""20.952381"",""84.761905"",""37.142857"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","19","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""INTC"",""40.0"",""87.951807"",""59.047619"",""61.904762"",""83.809524"",""96.190476"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","20","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""KLIC"",""38.095238"",""39.759036"",""79.047619"",""67.619048"",""82.857143"",""84.761905"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","21","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""HUBB"",""83.809524"",""87.619048"",""60.952381"",""16.190476"",""81.904762"",""17.142857"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","22","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""FLR"",""94.285714"",""92.380952"",""99.047619"",""2.857143"",""80.952381"",""13.333333"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","23","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""AMZN"",""80.0"",""73.493976"",""8.571429"",""21.904762"",""80.0"",""29.52381"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","24","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""MU"",""4.761905"",""65.060241"",""85.714286"",""97.142857"",""79.047619"",""94.285714"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","25","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""MKSI"",""48.571429"",""54.216867"",""40.952381"",""55.238095"",""78.095238"",""71.428571"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","26","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""ICHR"",""44.761905"",""63.855422"",""22.857143"",""53.333333"",""77.142857"",""97.142857"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","27","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""NET"",""100.0"",""93.333333"",""98.095238"",""0.952381"",""76.190476"",""16.190476"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","28","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""CLS"",""78.095238"",""89.156627"",""12.380952"",""22.857143"",""75.238095"",""33.333333"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","29","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""IREN"",""59.047619"",""75.903614"",""95.238095"",""56.190476"",""74.285714"",""39.047619"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","30","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""JBL"",""67.619048"",""78.313253"",""30.47619"",""33.333333"",""73.333333"",""56.190476"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","31","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""ETN"",""60.0"",""84.337349"",""36.190476"",""40.952381"",""72.380952"",""24.761905"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","32","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""SOXX"",""28.571429"",""46.987952"",""72.380952"",""77.142857"",""71.428571"",""67.619048"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","33","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""PSTG"",""19.047619"",""72.289157"",""96.190476"",""90.47619"",""70.47619"",""20.952381"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","34","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""MSFT"",""85.714286"",""84.761905"",""41.904762"",""14.285714"",""69.52381"",""11.428571"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","35","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""MPWR"",""60.952381"",""62.650602"",""32.380952"",""40.0"",""68.571429"",""60.952381"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","36","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""APH"",""90.47619"",""41.904762"",""93.333333"",""9.52381"",""67.619048"",""10.47619"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","37","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""KLAC"",""30.47619"",""56.626506"",""53.333333"",""66.666667"",""66.666667"",""46.666667"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","38","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""ACMR"",""34.285714"",""41.904762"",""92.380952"",""80.952381"",""65.714286"",""50.47619"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","39","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""CARR"",""77.142857"",""60.240964"",""0.952381"",""23.809524"",""64.761905"",""27.619048"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","40","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""TSM"",""68.571429"",""43.373494"",""71.428571"",""32.380952"",""63.809524"",""38.095238"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","41","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""GEV"",""49.52381"",""80.722892"",""5.714286"",""46.666667"",""62.857143"",""58.095238"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","42","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""D"",""62.857143"",""41.904762"",""61.904762"",""41.904762"",""61.428571"",""15.238095"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","43","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""ECL"",""87.619048"",""41.904762"",""69.52381"",""12.380952"",""61.428571"",""8.571429"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","44","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""STX"",""42.857143"",""66.26506"",""15.238095"",""54.285714"",""60.0"",""92.380952"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","45","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""FLEX"",""24.761905"",""50.60241"",""80.952381"",""81.904762"",""59.047619"",""88.571429"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","46","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""COHU"",""57.142857"",""74.698795"",""1.904762"",""38.095238"",""58.095238"",""77.142857"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","47","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""ASML"",""45.714286"",""45.783133"",""68.571429"",""57.142857"",""57.142857"",""36.190476"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","48","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""ACM"",""99.047619"",""41.904762"",""94.285714"",""1.904762"",""56.190476"",""0.952381"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","49","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""ETR"",""69.52381"",""68.674699"",""21.904762"",""29.52381"",""55.238095"",""25.714286"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","50","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""ACLS"",""64.761905"",""83.13253"",""13.333333"",""35.238095"",""54.285714"",""79.047619"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","51","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""VST"",""92.380952"",""41.904762"",""80.0"",""7.619048"",""53.333333"",""4.761905"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","52","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""CEG"",""98.095238"",""41.904762"",""91.428571"",""4.761905"",""52.380952"",""6.666667"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","53","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""BTDR"",""36.190476"",""59.036145"",""75.238095"",""69.52381"",""51.428571"",""51.428571"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","54","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""HPE"",""10.47619"",""19.879518"",""86.666667"",""94.285714"",""50.47619"",""66.666667"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","55","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""VECO"",""58.095238"",""71.084337"",""24.761905"",""43.809524"",""49.52381"",""80.952381"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","56","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""SMH"",""33.333333"",""19.879518"",""78.095238"",""74.285714"",""48.571429"",""55.238095"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","57","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""GLW"",""12.380952"",""19.879518"",""84.761905"",""93.333333"",""47.619048"",""80.0"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","58","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""IGV"",""75.238095"",""83.809524"",""11.428571"",""25.714286"",""46.666667"",""12.380952"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","59","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""PWR"",""51.428571"",""48.192771"",""50.47619"",""50.47619"",""45.714286"",""62.857143"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","60","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""SOXL"",""2.857143"",""57.831325"",""35.238095"",""95.238095"",""44.761905"",""99.047619"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","61","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""NXPI"",""66.666667"",""69.879518"",""55.238095"",""34.285714"",""43.809524"",""44.761905"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","62","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""MOD"",""21.904762"",""19.879518"",""58.095238"",""76.190476"",""42.380952"",""70.47619"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","63","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""NTAP"",""37.142857"",""19.879518"",""82.857143"",""72.380952"",""42.380952"",""26.666667"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","64","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""TSLA"",""26.666667"",""44.578313"",""56.190476"",""73.333333"",""40.952381"",""20.0"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","65","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""GOOGL"",""70.47619"",""42.168675"",""33.333333"",""30.47619"",""40.0"",""40.0"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_143526.csv","UNKNOWN","66","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv"",""CRM"",""93.333333"",""41.904762"",""39.047619"",""8.571429"",""39.047619"",""5.714286"""
