"file","line","pattern","dependency_class","text"
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","21","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""HUBB"",""83.809524"",""87.619048"",""60.952381"",""16.190476"",""81.904762"",""17.142857"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","22","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""FLR"",""94.285714"",""92.380952"",""99.047619"",""2.857143"",""80.952381"",""13.333333"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","22","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""FLR"",""94.285714"",""92.380952"",""99.047619"",""2.857143"",""80.952381"",""13.333333"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","23","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""AMZN"",""80.0"",""73.493976"",""8.571429"",""21.904762"",""80.0"",""29.52381"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","23","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""AMZN"",""80.0"",""73.493976"",""8.571429"",""21.904762"",""80.0"",""29.52381"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","24","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""MU"",""4.761905"",""65.060241"",""85.714286"",""97.142857"",""79.047619"",""94.285714"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","24","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""MU"",""4.761905"",""65.060241"",""85.714286"",""97.142857"",""79.047619"",""94.285714"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","25","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""MKSI"",""48.571429"",""54.216867"",""40.952381"",""55.238095"",""78.095238"",""71.428571"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","25","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""MKSI"",""48.571429"",""54.216867"",""40.952381"",""55.238095"",""78.095238"",""71.428571"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","26","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""ICHR"",""44.761905"",""63.855422"",""22.857143"",""53.333333"",""77.142857"",""97.142857"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","26","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""ICHR"",""44.761905"",""63.855422"",""22.857143"",""53.333333"",""77.142857"",""97.142857"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","27","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""NET"",""100.0"",""93.333333"",""98.095238"",""0.952381"",""76.190476"",""16.190476"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","27","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""NET"",""100.0"",""93.333333"",""98.095238"",""0.952381"",""76.190476"",""16.190476"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","28","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""CLS"",""78.095238"",""89.156627"",""12.380952"",""22.857143"",""75.238095"",""33.333333"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","28","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""CLS"",""78.095238"",""89.156627"",""12.380952"",""22.857143"",""75.238095"",""33.333333"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","29","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""IREN"",""59.047619"",""75.903614"",""95.238095"",""56.190476"",""74.285714"",""39.047619"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","29","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""IREN"",""59.047619"",""75.903614"",""95.238095"",""56.190476"",""74.285714"",""39.047619"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","30","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""JBL"",""67.619048"",""78.313253"",""30.47619"",""33.333333"",""73.333333"",""56.190476"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","30","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""JBL"",""67.619048"",""78.313253"",""30.47619"",""33.333333"",""73.333333"",""56.190476"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","31","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""ETN"",""60.0"",""84.337349"",""36.190476"",""40.952381"",""72.380952"",""24.761905"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","31","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""ETN"",""60.0"",""84.337349"",""36.190476"",""40.952381"",""72.380952"",""24.761905"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","32","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""SOXX"",""28.571429"",""46.987952"",""72.380952"",""77.142857"",""71.428571"",""67.619048"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","32","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""SOXX"",""28.571429"",""46.987952"",""72.380952"",""77.142857"",""71.428571"",""67.619048"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","33","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""PSTG"",""19.047619"",""72.289157"",""96.190476"",""90.47619"",""70.47619"",""20.952381"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","33","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""PSTG"",""19.047619"",""72.289157"",""96.190476"",""90.47619"",""70.47619"",""20.952381"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","34","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""MSFT"",""85.714286"",""84.761905"",""41.904762"",""14.285714"",""69.52381"",""11.428571"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","34","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""MSFT"",""85.714286"",""84.761905"",""41.904762"",""14.285714"",""69.52381"",""11.428571"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","35","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""MPWR"",""60.952381"",""62.650602"",""32.380952"",""40.0"",""68.571429"",""60.952381"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","35","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""MPWR"",""60.952381"",""62.650602"",""32.380952"",""40.0"",""68.571429"",""60.952381"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","36","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""APH"",""90.47619"",""41.904762"",""93.333333"",""9.52381"",""67.619048"",""10.47619"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","36","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""APH"",""90.47619"",""41.904762"",""93.333333"",""9.52381"",""67.619048"",""10.47619"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","37","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""KLAC"",""30.47619"",""56.626506"",""53.333333"",""66.666667"",""66.666667"",""46.666667"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","37","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""KLAC"",""30.47619"",""56.626506"",""53.333333"",""66.666667"",""66.666667"",""46.666667"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","38","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""ACMR"",""34.285714"",""41.904762"",""92.380952"",""80.952381"",""65.714286"",""50.47619"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","38","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""ACMR"",""34.285714"",""41.904762"",""92.380952"",""80.952381"",""65.714286"",""50.47619"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","39","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""CARR"",""77.142857"",""60.240964"",""0.952381"",""23.809524"",""64.761905"",""27.619048"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","39","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""CARR"",""77.142857"",""60.240964"",""0.952381"",""23.809524"",""64.761905"",""27.619048"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","40","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""TSM"",""68.571429"",""43.373494"",""71.428571"",""32.380952"",""63.809524"",""38.095238"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","40","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""TSM"",""68.571429"",""43.373494"",""71.428571"",""32.380952"",""63.809524"",""38.095238"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","41","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""GEV"",""49.52381"",""80.722892"",""5.714286"",""46.666667"",""62.857143"",""58.095238"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","41","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""GEV"",""49.52381"",""80.722892"",""5.714286"",""46.666667"",""62.857143"",""58.095238"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","42","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""D"",""62.857143"",""41.904762"",""61.904762"",""41.904762"",""61.428571"",""15.238095"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","42","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""D"",""62.857143"",""41.904762"",""61.904762"",""41.904762"",""61.428571"",""15.238095"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","43","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""ECL"",""87.619048"",""41.904762"",""69.52381"",""12.380952"",""61.428571"",""8.571429"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","43","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""ECL"",""87.619048"",""41.904762"",""69.52381"",""12.380952"",""61.428571"",""8.571429"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","44","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""STX"",""42.857143"",""66.26506"",""15.238095"",""54.285714"",""60.0"",""92.380952"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","44","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""STX"",""42.857143"",""66.26506"",""15.238095"",""54.285714"",""60.0"",""92.380952"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","45","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""FLEX"",""24.761905"",""50.60241"",""80.952381"",""81.904762"",""59.047619"",""88.571429"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","45","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""FLEX"",""24.761905"",""50.60241"",""80.952381"",""81.904762"",""59.047619"",""88.571429"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","46","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""COHU"",""57.142857"",""74.698795"",""1.904762"",""38.095238"",""58.095238"",""77.142857"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","46","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""COHU"",""57.142857"",""74.698795"",""1.904762"",""38.095238"",""58.095238"",""77.142857"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","47","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""ASML"",""45.714286"",""45.783133"",""68.571429"",""57.142857"",""57.142857"",""36.190476"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","47","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""ASML"",""45.714286"",""45.783133"",""68.571429"",""57.142857"",""57.142857"",""36.190476"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","48","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""ACM"",""99.047619"",""41.904762"",""94.285714"",""1.904762"",""56.190476"",""0.952381"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","48","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""ACM"",""99.047619"",""41.904762"",""94.285714"",""1.904762"",""56.190476"",""0.952381"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","49","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""ETR"",""69.52381"",""68.674699"",""21.904762"",""29.52381"",""55.238095"",""25.714286"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","49","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""ETR"",""69.52381"",""68.674699"",""21.904762"",""29.52381"",""55.238095"",""25.714286"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","50","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""ACLS"",""64.761905"",""83.13253"",""13.333333"",""35.238095"",""54.285714"",""79.047619"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","50","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""ACLS"",""64.761905"",""83.13253"",""13.333333"",""35.238095"",""54.285714"",""79.047619"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","51","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""VST"",""92.380952"",""41.904762"",""80.0"",""7.619048"",""53.333333"",""4.761905"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","51","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""VST"",""92.380952"",""41.904762"",""80.0"",""7.619048"",""53.333333"",""4.761905"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","52","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""CEG"",""98.095238"",""41.904762"",""91.428571"",""4.761905"",""52.380952"",""6.666667"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","52","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""CEG"",""98.095238"",""41.904762"",""91.428571"",""4.761905"",""52.380952"",""6.666667"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","53","V18_3D","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""BTDR"",""36.190476"",""59.036145"",""75.238095"",""69.52381"",""51.428571"",""51.428571"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","53","V18_3D_RAW105_FACTOR_PACK_RANKING","LEGACY_RUNTIME_DEPENDENCY_CANDIDATE","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""BTDR"",""36.190476"",""59.036145"",""75.238095"",""69.52381"",""51.428571"",""51.428571"""
